customer_id,full_name,gender,date_of_birth,city,state,occupation_type,annual_income,credit_score,existing_emi_monthly,bank_relationship_years,signup_date
4928,Zansi Samra,Female,1970-01-30,Bengaluru,Karnataka,Salaried,691000.0,649,4800.0,8.6,2013-02-10
4929,Raagini Sood,Male,1969-02-18,Surat,Gujarat,Salaried,466000.0,798,0.0,11.2,2021-12-29
4930,Mekhala Samra,Female,1970-10-31,Pune,Maharashtra,Salaried,180000.0,679,0.0,4.3,2018-12-05
4931,Mohini Suresh,Female,2003-09-21,Kolkata,West Bengal,Business Owner,1013000.0,714,10400.0,13.3,2013-11-08
4932,Vasana Balasubramanian,Male,1995-04-16,Bhubaneswar,Odisha,Retired,353000.0,646,0.0,0.9,2019-06-11
4933,Mekhala Ramanathan,Male,1999-05-03,Patna,Bihar,Self-Employed,180000.0,677,4300.0,17.9,2019-04-30
4934,Mugdha Misra,Male,2002-12-14,Chennai,Tamil Nadu,Salaried,410000.0,702,0.0,3.4,2026-05-20
4935,Qarin Saraf,Male,1975-03-15,Chandigarh,Chandigarh,Business Owner,980000.0,603,0.0,16.6,2023-01-23
4936,Chaaya Palla,Female,1975-07-04,Hyderabad,Telangana,Business Owner,1128000.0,855,0.0,8.3,2015-10-30
4937,Leena Lad,Female,1995-01-12,Surat,Gujarat,Business Owner,646000.0,592,0.0,10.8,2009-02-20
4938,Ayushman Lala,Female,1964-02-23,Guwahati,Assam,Salaried,475000.0,488,0.0,0.6,2021-11-30
4939,Fiyaz Rau,Male,1969-11-16,Delhi,Delhi,Self-Employed,542000.0,742,8600.0,10.3,2014-07-24
4940,Daniel Chhabra,Male,1964-02-07,Guwahati,Assam,Salaried,448000.0,738,400.0,12.7,2024-06-12
4941,Hardik Sodhi,Male,1996-06-13,Bhubaneswar,Odisha,Salaried,416000.0,555,2200.0,10.3,2019-11-04
4942,Damyanti Wali,Male,1974-05-15,Bhubaneswar,Odisha,Salaried,426000.0,728,1000.0,16.4,2021-04-13
4943,Rudra Contractor,Female,1969-06-10,Kochi,Kerala,Self-Employed,465000.0,668,0.0,11.4,2024-07-27
4944,Anusha Agrawal,Female,1983-08-11,Bhubaneswar,Odisha,Business Owner,578000.0,707,4000.0,13.2,2025-06-14
4945,Wazir Warrior,Male,1987-12-10,Bengaluru,Karnataka,Salaried,689000.0,688,3500.0,1.0,2010-12-04
4946,Avi Mody,Male,1964-01-14,Chennai,Tamil Nadu,Retired,276000.0,632,0.0,8.6,2026-02-27
4947,Hardik Khare,Female,1964-06-12,Nagpur,Maharashtra,Salaried,416000.0,892,0.0,16.4,2012-11-26
4948,Andrew Keer,Male,1992-08-10,Guwahati,Assam,Business Owner,385000.0,673,1400.0,6.9,2011-02-25
4949,Vivaan Yogi,Female,1990-10-27,Hyderabad,Telangana,Salaried,437000.0,668,0.0,6.6,2009-02-21
4950,Kiaan Aggarwal,Female,1975-12-28,Lucknow,Uttar Pradesh,Salaried,554000.0,537,6800.0,17.6,2025-04-09
4951,Bhanumati Prabhakar,Male,1976-05-03,Lucknow,Uttar Pradesh,Business Owner,1136000.0,581,0.0,1.9,2015-02-12
4952,Zansi Dave,Male,1997-04-05,Patna,Bihar,Self-Employed,180000.0,607,500.0,13.7,2008-09-28
4953,Mugdha Dayal,Female,1966-03-02,Ahmedabad,Gujarat,Salaried,1561000.0,751,0.0,7.8,2011-03-23
4954,Xalak Pal,Male,1991-07-30,Nagpur,Maharashtra,Salaried,217000.0,634,0.0,4.0,2015-04-05
4955,Jalsa Nagarajan,Female,1960-07-02,Mumbai,Maharashtra,Salaried,477000.0,724,0.0,15.3,2017-11-08
4956,Udarsh Solanki,Male,1981-10-09,Surat,Gujarat,Self-Employed,408000.0,631,0.0,13.1,2014-11-11
4957,Neha Kurian,Male,1993-03-20,Chennai,Tamil Nadu,Business Owner,875000.0,773,0.0,2.3,2012-09-06
4958,Vamakshi Nagar,Male,1996-05-22,Delhi,Delhi,Business Owner,1314000.0,754,0.0,9.4,2018-02-02
4959,Vedant Rattan,Male,1984-05-23,Ahmedabad,Gujarat,Business Owner,515000.0,767,4400.0,11.4,2023-05-27
4960,Lavanya Toor,Female,1992-12-31,Raipur,Chhattisgarh,Salaried,519000.0,641,2000.0,8.1,2025-03-13
4961,Patrick Bhagat,Female,1960-11-17,Kochi,Kerala,Salaried,505000.0,900,0.0,17.1,2023-12-29
4962,Wazir Swaminathan,Male,1979-10-24,Surat,Gujarat,Salaried,560000.0,641,0.0,1.1,2016-01-26
4963,Hema Nair,Female,1973-02-09,Raipur,Chhattisgarh,Salaried,336000.0,653,0.0,2.7,2020-08-24
4964,Tanay Mannan,Female,2004-02-10,Pune,Maharashtra,Self-Employed,1634000.0,662,0.0,2.2,2014-05-06
4965,Suhani Mani,Male,1996-10-13,Hyderabad,Telangana,Salaried,735000.0,664,5700.0,14.1,2019-04-06
4966,Sai Talwar,Male,1977-02-11,Bhopal,Madhya Pradesh,Business Owner,1270000.0,645,0.0,6.5,2014-03-28
4967,Samarth Ravel,Male,1993-12-06,Patna,Bihar,Retired,229000.0,857,0.0,7.0,2022-02-18
4968,Aashi Bail,Male,1976-01-22,Mumbai,Maharashtra,Business Owner,1453000.0,775,12000.0,12.4,2017-11-17
4969,Charita Krish,Male,1994-02-11,Kochi,Kerala,Self-Employed,583000.0,891,4000.0,8.7,2026-03-18
4970,Vansha Karpe,Male,1998-03-24,Ahmedabad,Gujarat,Business Owner,1093000.0,562,4800.0,11.2,2008-08-31
4971,Damini Dasgupta,Male,1966-01-19,Bhubaneswar,Odisha,Salaried,285000.0,821,0.0,5.5,2024-11-16
4972,Ekaraj Golla,Female,2001-04-04,Lucknow,Uttar Pradesh,Salaried,408000.0,415,0.0,11.8,2018-08-25
4973,Raksha Swamy,Female,1989-03-29,Guwahati,Assam,Salaried,336000.0,653,6400.0,16.0,2021-09-24
4974,Hiral Desai,Female,1966-10-15,Chennai,Tamil Nadu,Self-Employed,561000.0,620,0.0,9.0,2025-08-19
4975,Lopa Date,Male,1976-04-06,Jaipur,Rajasthan,Self-Employed,839000.0,701,5700.0,12.5,2011-09-18
4976,Hamsini Sundaram,Male,1999-07-28,Ahmedabad,Gujarat,Salaried,285000.0,605,0.0,14.2,2019-09-28
4977,Hiral Bawa,Male,2002-12-24,Lucknow,Uttar Pradesh,Salaried,337000.0,704,0.0,3.3,2015-08-26
4978,Avi Mall,Female,2001-01-05,Pune,Maharashtra,Salaried,506000.0,846,4500.0,13.5,2024-06-14
4979,Jackson Raval,Female,2002-01-03,Surat,Gujarat,Self-Employed,180000.0,724,0.0,3.2,2019-02-11
4980,Darpan Bhatt,Female,1986-05-31,Kochi,Kerala,Self-Employed,248000.0,622,0.0,14.3,2023-10-17
4981,Bhavani Dyal,Male,1997-07-12,Ahmedabad,Gujarat,Salaried,263000.0,719,0.0,14.0,2021-11-06
4982,Oviya Narayanan,Male,2000-08-13,Raipur,Chhattisgarh,Salaried,259000.0,733,0.0,0.5,2015-10-21
4983,Azaan Nagar,Female,2002-09-30,Guwahati,Assam,Self-Employed,1693000.0,573,0.0,15.2,2011-10-14
4984,Ekiya Bahri,Male,1989-09-14,Hyderabad,Telangana,Salaried,430000.0,460,2000.0,1.4,2017-01-10
4985,Ethan Uppal,Female,1967-12-06,Chennai,Tamil Nadu,Business Owner,1144000.0,768,7900.0,7.1,2014-03-05
4986,Lakshit Loke,Male,1969-08-05,Kochi,Kerala,Business Owner,1359000.0,900,0.0,1.1,2015-05-30
4987,Ranbir Raman,Female,1990-05-18,Patna,Bihar,Salaried,1057000.0,650,0.0,3.5,2013-06-01
4988,Manbir Nadig,Male,1982-01-23,Mumbai,Maharashtra,Salaried,254000.0,661,0.0,4.7,2024-06-24
4989,Balendra Setty,Female,1969-10-20,Kolkata,West Bengal,Business Owner,376000.0,742,0.0,14.3,2022-01-04
4990,Hardik Buch,Male,1990-01-19,Ahmedabad,Gujarat,Salaried,473000.0,779,0.0,1.7,2014-03-12
4991,Mitali Basak,Male,1965-08-29,Bengaluru,Karnataka,Self-Employed,416000.0,610,6300.0,9.3,2024-05-26
4992,Yash Bhat,Female,2002-08-16,Kochi,Kerala,Salaried,210000.0,668,0.0,8.3,2009-11-01
4993,Rachita Mander,Male,1963-11-30,Bhubaneswar,Odisha,Salaried,480000.0,701,3700.0,7.1,2025-02-04
4994,Rajeshri Bakshi,Male,1984-04-04,Patna,Bihar,Salaried,644000.0,696,3200.0,4.6,2008-08-27
4995,Ranveer Ahuja,Male,1991-03-23,Chennai,Tamil Nadu,Self-Employed,346000.0,641,4700.0,1.1,2017-05-14
4996,Shivansh Vohra,Male,1973-03-22,Hyderabad,Telangana,Self-Employed,300000.0,780,0.0,13.7,2010-06-22
4997,Tanveer Subramanian,Female,1997-04-25,Jaipur,Rajasthan,Salaried,493000.0,650,0.0,4.4,2024-01-22
4998,Anvi Sahota,Female,1982-09-20,Kochi,Kerala,Business Owner,1125000.0,630,0.0,12.4,2022-07-06
4999,Ishani Sethi,Female,1975-12-07,Surat,Gujarat,Self-Employed,649000.0,720,0.0,11.0,2011-03-22
5000,Sneha Sawhney,Male,1981-07-09,Bhopal,Madhya Pradesh,Salaried,374000.0,750,0.0,9.0,2022-10-26
5001,Yauvani Kumar,Male,1971-10-14,Chandigarh,Chandigarh,Salaried,625000.0,809,7100.0,1.9,2025-09-08
5002,Vedhika Bir,Female,1986-04-01,Jaipur,Rajasthan,Self-Employed,594000.0,592,0.0,16.5,2014-05-02
5003,Yoshita Khalsa,Male,1976-11-27,Pune,Maharashtra,Salaried,1472000.0,566,12700.0,15.7,2021-11-14
5004,Andrew Bansal,Male,2003-06-12,Nagpur,Maharashtra,Salaried,594000.0,588,0.0,3.7,2012-03-16
5005,Gaurika Sachdev,Female,1984-03-11,Bhopal,Madhya Pradesh,Salaried,462000.0,692,7000.0,15.9,2015-07-25
5006,Falak Chokshi,Female,1999-06-12,Lucknow,Uttar Pradesh,Self-Employed,288000.0,675,0.0,5.8,2016-05-10
5007,Timothy Sachdev,Male,1961-02-23,Guwahati,Assam,Salaried,180000.0,864,0.0,11.3,2019-07-23
5008,Qabil Bala,Female,2000-04-03,Mumbai,Maharashtra,Salaried,302000.0,731,0.0,8.4,2026-02-20
5009,Libni Kale,Female,1986-07-01,Kochi,Kerala,Salaried,467000.0,690,0.0,14.7,2015-10-25
5010,Zayyan Datta,Female,1979-04-18,Bhopal,Madhya Pradesh,Self-Employed,719000.0,858,0.0,15.3,2023-01-30
5011,Urvashi Butala,Male,1999-03-04,Guwahati,Assam,Salaried,548000.0,762,0.0,7.5,2025-02-09
5012,Balendra Dhaliwal,Female,1961-07-27,Ahmedabad,Gujarat,Business Owner,918000.0,796,0.0,7.0,2024-06-03
5013,Arin Vyas,Male,1979-04-10,Ahmedabad,Gujarat,Salaried,397000.0,802,6000.0,15.4,2014-05-20
5014,Libni Karnik,Male,1969-06-22,Patna,Bihar,Salaried,796000.0,637,0.0,13.3,2009-05-12
5015,Raghav Saxena,Female,1963-11-05,Patna,Bihar,Salaried,453000.0,722,0.0,5.8,2016-11-10
5016,Nathaniel Varughese,Male,1970-05-11,Mumbai,Maharashtra,Business Owner,279000.0,851,1800.0,13.2,2009-10-21
5017,Vihaan Dar,Male,1991-08-14,Jaipur,Rajasthan,Salaried,556000.0,645,0.0,14.1,2014-07-25
5018,Tanish Tiwari,Male,1968-03-30,Chennai,Tamil Nadu,Self-Employed,308000.0,720,0.0,3.7,2024-03-11
5019,Advika Handa,Female,1960-07-02,Jaipur,Rajasthan,Salaried,662000.0,715,0.0,13.4,2012-05-03
5020,Balendra Kota,Male,1976-09-30,Pune,Maharashtra,Salaried,572000.0,667,5300.0,4.9,2010-02-24
5021,Siya Dave,Male,1974-02-06,Nagpur,Maharashtra,Salaried,953000.0,766,0.0,9.4,2012-12-19
5022,Imaran Shan,Male,1992-03-21,Delhi,Delhi,Salaried,704000.0,727,200.0,14.1,2011-12-05
5023,Alexander Pathak,Male,1985-11-03,Delhi,Delhi,Salaried,306000.0,743,2000.0,12.5,2019-06-27
5024,Qasim Prabhu,Male,1992-05-05,Kochi,Kerala,Business Owner,992000.0,859,0.0,15.3,2014-05-20
5025,Advaith Kalita,Female,1963-05-25,Raipur,Chhattisgarh,Business Owner,1213000.0,819,0.0,3.0,2015-10-06
5026,Manbir Datta,Male,1968-06-17,Jaipur,Rajasthan,Retired,308000.0,623,0.0,16.9,2019-01-26
5027,Brijesh Rajagopalan,Male,2003-07-17,Kochi,Kerala,Salaried,476000.0,623,7800.0,5.1,2020-05-04
5028,Jason Dixit,Male,1990-08-06,Bengaluru,Karnataka,Salaried,698000.0,749,0.0,8.4,2012-01-29
5029,Dipta Ravi,Male,1988-01-19,Chennai,Tamil Nadu,Salaried,853000.0,508,7500.0,3.9,2017-07-19
5030,Saumya Bhat,Female,1988-03-12,Jaipur,Rajasthan,Salaried,271000.0,699,0.0,17.8,2009-08-31
5031,Qadim Narula,Male,1983-06-12,Chandigarh,Chandigarh,Salaried,425000.0,762,0.0,12.4,2019-01-26
5032,Vyanjana Ravi,Female,1984-07-05,Bhopal,Madhya Pradesh,Salaried,542000.0,827,0.0,8.8,2014-01-19
5033,Nidra Din,Male,1999-08-22,Ahmedabad,Gujarat,Salaried,373000.0,767,0.0,3.3,2012-01-25
5034,Orinder Kapur,Male,1999-12-03,Jaipur,Rajasthan,Business Owner,817000.0,544,0.0,10.1,2016-06-15
5035,Gaurangi Dewan,Male,1978-12-22,Bhubaneswar,Odisha,Salaried,323000.0,685,0.0,13.4,2017-08-20
5036,Dalbir Karan,Female,1974-04-14,Nagpur,Maharashtra,Self-Employed,862000.0,744,0.0,16.1,2023-07-30
5037,Radhika Mand,Female,1987-12-21,Lucknow,Uttar Pradesh,Salaried,289000.0,686,0.0,12.5,2011-04-14
5038,Dominic Kari,Male,1991-07-24,Bhubaneswar,Odisha,Retired,665000.0,710,0.0,17.9,2016-12-22
5039,Bishakha Nori,Male,1999-03-04,Jaipur,Rajasthan,Salaried,422000.0,746,5100.0,17.2,2024-01-27
5040,Yagnesh Malhotra,Female,1987-04-01,Ahmedabad,Gujarat,Business Owner,530000.0,747,0.0,13.7,2009-04-28
5041,Shaurya Anand,Male,1974-12-17,Patna,Bihar,Salaried,422000.0,768,0.0,16.5,2015-09-15
5042,Nathaniel Bhagat,Female,1988-02-13,Lucknow,Uttar Pradesh,Salaried,528000.0,745,0.0,9.7,2009-10-18
5043,Hema Sachdeva,Female,1976-12-15,Raipur,Chhattisgarh,Self-Employed,281000.0,621,0.0,1.4,2019-02-01
5044,Yachana Zacharia,Male,1982-02-01,Chennai,Tamil Nadu,Salaried,748000.0,692,0.0,4.1,2016-09-09
5045,Ayush Mahajan,Female,1982-07-05,Surat,Gujarat,Business Owner,890000.0,670,8600.0,6.6,2015-06-09
5046,Alexander Rana,Male,1981-04-17,Chennai,Tamil Nadu,Business Owner,477000.0,687,5500.0,17.7,2021-08-06
5047,Sarthak Grover,Male,1994-06-27,Jaipur,Rajasthan,Salaried,829000.0,650,0.0,8.7,2020-06-02
5048,Hamsini Raju,Male,1999-10-26,Bhubaneswar,Odisha,Business Owner,2876000.0,729,16000.0,15.3,2017-06-09
5049,Deepa Sem,Female,1996-06-29,Chandigarh,Chandigarh,Salaried,577000.0,663,5100.0,11.0,2024-01-22
5050,Jagat Ganesan,Male,1999-09-10,Guwahati,Assam,Self-Employed,431000.0,707,0.0,4.4,2008-09-09
5051,Sarthak Uppal,Female,1984-04-02,Kochi,Kerala,Self-Employed,256000.0,794,0.0,10.1,2026-06-21
5052,Jhalak Kurian,Male,1980-04-30,Bengaluru,Karnataka,Business Owner,325000.0,594,0.0,13.3,2024-04-29
5053,Eesha Nayak,Male,1963-04-19,Bengaluru,Karnataka,Self-Employed,552000.0,852,2600.0,17.3,2020-06-13
5054,Balendra Zachariah,Male,1994-02-18,Ahmedabad,Gujarat,Salaried,670000.0,801,0.0,11.0,2011-02-19
5055,Ijaya Sehgal,Female,1968-12-26,Bhubaneswar,Odisha,Self-Employed,721000.0,670,0.0,11.5,2011-05-02
5056,Anjali Sama,Female,1991-01-04,Kolkata,West Bengal,Business Owner,340000.0,490,0.0,16.2,2009-06-30
5057,Ishaan Kannan,Female,2001-12-27,Jaipur,Rajasthan,Business Owner,607000.0,811,0.0,12.9,2026-04-20
5058,Indali Varghese,Male,1971-12-20,Chandigarh,Chandigarh,Salaried,295000.0,766,0.0,4.6,2009-04-05
5059,Jacob Khanna,Female,1974-12-06,Guwahati,Assam,Self-Employed,471000.0,767,1200.0,13.2,2022-07-01
5060,Vinaya Mukherjee,Male,1983-12-28,Bhubaneswar,Odisha,Self-Employed,490000.0,660,5400.0,4.3,2023-08-18
5061,Sathvik Murty,Female,1985-11-29,Kochi,Kerala,Salaried,544000.0,705,8300.0,8.7,2016-11-17
5062,Samar Chaudhari,Female,1997-03-30,Bhubaneswar,Odisha,Salaried,659000.0,634,0.0,11.9,2025-02-10
5063,Siddharth Ghose,Female,1981-07-22,Patna,Bihar,Salaried,470000.0,692,3400.0,9.9,2009-03-17
5064,Dipta Mitter,Male,1988-01-05,Kolkata,West Bengal,Salaried,1523000.0,735,0.0,17.7,2024-11-21
5065,Mason Vaidya,Male,1992-09-21,Chennai,Tamil Nadu,Self-Employed,180000.0,648,0.0,11.6,2014-03-22
5066,Nandini Mukhopadhyay,Female,1977-12-17,Bhubaneswar,Odisha,Business Owner,189000.0,668,0.0,2.1,2011-06-01
5067,Chatresh Bansal,Male,2003-08-27,Lucknow,Uttar Pradesh,Salaried,200000.0,617,0.0,17.4,2011-05-27
5068,Ekaraj Chahal,Male,2001-10-02,Pune,Maharashtra,Salaried,581000.0,700,0.0,2.9,2016-12-20
5069,Dakshesh Thaman,Female,2001-10-17,Kochi,Kerala,Salaried,560000.0,690,0.0,12.9,2016-01-06
5070,Udant Lal,Female,1961-09-05,Bengaluru,Karnataka,Salaried,261000.0,748,0.0,13.4,2016-02-10
5071,Xalak Cherian,Male,1972-08-19,Jaipur,Rajasthan,Retired,640000.0,738,0.0,14.4,2025-04-03
5072,Jagat Pingle,Female,1992-07-02,Chandigarh,Chandigarh,Self-Employed,343000.0,564,0.0,3.7,2020-01-26
5073,Yatan Prabhakar,Male,1963-08-07,Bhubaneswar,Odisha,Salaried,325000.0,743,5400.0,16.1,2016-07-04
5074,Triya Hans,Male,1998-08-27,Patna,Bihar,Salaried,550000.0,775,5800.0,13.8,2013-08-25
5075,Gunbir Saini,Female,1986-07-08,Kolkata,West Bengal,Self-Employed,600000.0,637,4500.0,1.0,2015-10-03
5076,Triveni Barad,Female,1985-02-13,Kochi,Kerala,Self-Employed,266000.0,701,0.0,0.6,2018-07-15
5077,Sai Chand,Female,1996-11-05,Ahmedabad,Gujarat,Self-Employed,540000.0,859,0.0,16.9,2012-07-30
5078,Diya Doctor,Male,1993-01-01,Bhopal,Madhya Pradesh,Salaried,271000.0,745,0.0,6.4,2022-01-21
5079,Bina Deep,Male,1997-06-21,Delhi,Delhi,Retired,536000.0,772,0.0,2.3,2018-12-22
5080,Arunima Saha,Female,1989-09-29,Hyderabad,Telangana,Salaried,711000.0,755,0.0,1.6,2024-08-13
5081,Ayaan Salvi,Female,2002-04-03,Chandigarh,Chandigarh,Salaried,877000.0,596,1700.0,2.8,2015-10-08
5082,Ekalinga Sama,Female,1976-07-10,Lucknow,Uttar Pradesh,Business Owner,726000.0,494,0.0,9.4,2012-02-21
5083,Bachittar Radhakrishnan,Female,1982-04-12,Mumbai,Maharashtra,Business Owner,1726000.0,815,0.0,14.9,2020-01-13
5084,Divya Rai,Male,2003-10-09,Hyderabad,Telangana,Salaried,402000.0,664,2500.0,5.2,2011-02-18
5085,Vyanjana Tara,Male,1972-01-16,Raipur,Chhattisgarh,Self-Employed,456000.0,712,0.0,17.2,2026-01-31
5086,William Sanghvi,Male,1974-01-09,Mumbai,Maharashtra,Salaried,629000.0,683,0.0,12.1,2012-04-17
5087,Laban Venkatesh,Male,1998-08-31,Chennai,Tamil Nadu,Retired,432000.0,742,0.0,4.6,2016-12-31
5088,Wazir Sahota,Male,1987-05-01,Lucknow,Uttar Pradesh,Salaried,372000.0,826,0.0,1.6,2021-05-14
5089,Girindra Saraf,Male,1997-04-20,Hyderabad,Telangana,Business Owner,282000.0,691,0.0,11.4,2025-12-20
5090,Widisha Gopal,Female,1986-10-17,Patna,Bihar,Salaried,755000.0,631,6000.0,15.5,2014-09-01
5091,Wakeeta Modi,Male,1987-09-22,Mumbai,Maharashtra,Salaried,624000.0,618,0.0,13.5,2015-01-28
5092,Gayathri Korpal,Male,1981-10-19,Hyderabad,Telangana,Salaried,473000.0,685,1500.0,9.6,2010-09-12
5093,Neel Chowdhury,Male,1963-12-09,Kochi,Kerala,Self-Employed,1760000.0,627,14700.0,2.3,2015-07-22
5094,Anirudh Dyal,Female,1965-02-02,Bhopal,Madhya Pradesh,Retired,253000.0,596,2000.0,5.0,2011-04-27
5095,Theodore Kapur,Male,1980-07-23,Pune,Maharashtra,Salaried,655000.0,787,0.0,5.5,2016-08-29
5096,Bimala Sodhi,Female,1970-12-06,Nagpur,Maharashtra,Salaried,988000.0,900,7300.0,17.0,2011-07-15
5097,Frederick Baral,Male,1989-10-10,Bhubaneswar,Odisha,Self-Employed,297000.0,743,1200.0,6.5,2023-12-04
5098,Zilmil Chaudhry,Male,1968-04-22,Raipur,Chhattisgarh,Business Owner,1395000.0,576,0.0,13.8,2021-08-29
5099,Daksh Dixit,Female,1988-06-27,Bhopal,Madhya Pradesh,Self-Employed,1832000.0,781,0.0,11.2,2008-08-26
5100,Tristan Sen,Female,1990-05-31,Surat,Gujarat,Business Owner,224000.0,632,0.0,4.9,2008-11-12
5101,Bhanumati Sathe,Male,1979-12-31,Pune,Maharashtra,Salaried,706000.0,811,900.0,11.0,2024-06-25
5102,Yasti Mammen,Male,2000-12-17,Surat,Gujarat,Business Owner,1202000.0,515,0.0,8.5,2013-08-10
5103,Aradhana Goda,Male,2001-05-26,Bhopal,Madhya Pradesh,Business Owner,685000.0,805,2900.0,10.9,2009-05-15
5104,Bimala Bhakta,Male,1976-07-06,Kolkata,West Bengal,Self-Employed,180000.0,713,0.0,8.5,2016-02-14
5105,Dominic Borah,Female,1996-06-23,Patna,Bihar,Retired,381000.0,615,0.0,7.5,2017-06-20
5106,Sanaya Chaudhary,Female,2003-06-08,Pune,Maharashtra,Salaried,345000.0,508,0.0,11.2,2019-11-25
5107,Samar Chatterjee,Male,1971-06-23,Delhi,Delhi,Salaried,528000.0,684,0.0,12.8,2024-03-12
5108,Dipta Aggarwal,Female,1981-11-18,Delhi,Delhi,Business Owner,317000.0,718,0.0,8.1,2010-03-04
5109,Mekhala Ramesh,Female,1974-01-31,Kolkata,West Bengal,Salaried,776000.0,679,0.0,1.9,2017-08-19
5110,Harrison Jha,Male,1988-02-09,Hyderabad,Telangana,Retired,330000.0,725,0.0,17.1,2023-10-08
5111,Lucky Vig,Male,1978-03-05,Ahmedabad,Gujarat,Self-Employed,215000.0,895,0.0,15.0,2012-11-13
5112,Warda Kale,Male,1995-09-29,Bhubaneswar,Odisha,Salaried,657000.0,773,4000.0,10.0,2022-08-27
5113,Onveer Ranganathan,Male,1986-08-18,Delhi,Delhi,Salaried,642000.0,723,0.0,12.1,2018-06-29
5114,Raagini Mani,Female,1999-11-28,Chennai,Tamil Nadu,Salaried,258000.0,668,0.0,17.5,2014-08-06
5115,Atharv Vala,Male,1970-07-09,Pune,Maharashtra,Salaried,397000.0,576,0.0,16.0,2012-08-18
5116,Tristan Kaur,Female,1974-03-07,Kolkata,West Bengal,Retired,465000.0,852,6000.0,11.8,2024-10-27
5117,Unnati Nath,Male,1981-08-20,Pune,Maharashtra,Business Owner,1775000.0,667,0.0,17.1,2012-12-17
5118,Ijaya Badal,Female,1994-10-02,Patna,Bihar,Salaried,367000.0,626,4400.0,13.6,2025-07-17
5119,Orinder Varty,Male,1977-05-25,Chennai,Tamil Nadu,Salaried,542000.0,692,0.0,8.8,2022-10-31
5120,Arya Lata,Male,1966-11-09,Raipur,Chhattisgarh,Self-Employed,962000.0,738,3900.0,8.3,2011-03-30
5121,Ekalinga Sani,Male,1963-08-27,Chandigarh,Chandigarh,Salaried,360000.0,764,0.0,17.7,2019-04-19
5122,Kala Narang,Female,1981-04-14,Kochi,Kerala,Self-Employed,827000.0,752,0.0,18.0,2020-12-16
5123,Harita Kurian,Female,1967-03-05,Chennai,Tamil Nadu,Salaried,1148000.0,855,0.0,5.8,2011-02-19
5124,Siddharth Mani,Female,1995-04-14,Lucknow,Uttar Pradesh,Retired,354000.0,620,0.0,4.9,2017-07-17
5125,Xalak Bhattacharyya,Female,1975-07-19,Raipur,Chhattisgarh,Self-Employed,202000.0,663,3600.0,15.5,2018-04-02
5126,Qushi Grewal,Male,1982-09-24,Mumbai,Maharashtra,Business Owner,2620000.0,739,21000.0,4.4,2017-10-17
5127,Yatan Krishnamurthy,Male,1969-06-03,Lucknow,Uttar Pradesh,Self-Employed,382000.0,759,5000.0,13.9,2026-02-03
5128,Aarav Biswas,Male,1963-02-21,Raipur,Chhattisgarh,Salaried,201000.0,660,4200.0,17.4,2016-10-19
5129,Wazir Nagarajan,Male,2002-01-27,Hyderabad,Telangana,Self-Employed,522000.0,586,0.0,16.6,2023-05-20
5130,Tanveer Rao,Female,1994-04-05,Bengaluru,Karnataka,Business Owner,565000.0,693,0.0,9.1,2011-07-20
5131,Pallavi Zachariah,Male,1963-04-20,Mumbai,Maharashtra,Salaried,328000.0,713,0.0,4.3,2013-09-22
5132,Samarth Shroff,Male,2002-10-21,Bengaluru,Karnataka,Salaried,614000.0,763,0.0,7.9,2016-03-07
5133,Balveer Mammen,Female,1995-08-30,Patna,Bihar,Salaried,271000.0,671,3500.0,7.6,2013-03-17
5134,Neelima Apte,Female,1999-09-05,Mumbai,Maharashtra,Business Owner,1027000.0,744,0.0,4.6,2010-07-29
5135,Fitan Khosla,Male,1980-11-28,Bengaluru,Karnataka,Salaried,411000.0,668,600.0,12.4,2014-08-20
5136,Abhimanyu Salvi,Male,1979-11-16,Chandigarh,Chandigarh,Salaried,691000.0,612,0.0,2.7,2026-04-24
5137,Yamini Mander,Male,1972-08-30,Kolkata,West Bengal,Salaried,717000.0,719,0.0,16.0,2023-01-13
5138,Caleb Dugal,Male,1996-09-23,Pune,Maharashtra,Salaried,479000.0,637,0.0,17.0,2009-09-16
5139,Gautam Soni,Male,1963-05-12,Bhubaneswar,Odisha,Salaried,266000.0,638,0.0,16.3,2024-03-24
5140,Ryan Patel,Male,1970-12-13,Surat,Gujarat,Self-Employed,363000.0,474,0.0,9.2,2024-05-24
5141,Keya Sha,Female,1971-10-01,Guwahati,Assam,Business Owner,635000.0,787,0.0,11.9,2013-01-09
5142,Caleb Apte,Male,1990-12-03,Bhopal,Madhya Pradesh,Retired,372000.0,652,0.0,6.7,2016-08-08
5143,Qabil Sachdeva,Female,1967-04-26,Ahmedabad,Gujarat,Salaried,499000.0,647,0.0,15.7,2012-02-21
5144,Naveen Sarna,Male,1998-03-13,Kochi,Kerala,Retired,315000.0,846,0.0,10.3,2010-12-01
5145,Krishna Savant,Male,1974-11-01,Kolkata,West Bengal,Salaried,756000.0,749,0.0,15.7,2010-06-01
5146,Advika Singh,Female,1971-01-09,Guwahati,Assam,Salaried,392000.0,771,0.0,6.6,2017-03-21
5147,Yashawini Parikh,Male,2000-11-21,Lucknow,Uttar Pradesh,Salaried,436000.0,755,5100.0,4.1,2014-06-29
5148,Indrajit Mahajan,Male,1999-04-26,Chandigarh,Chandigarh,Business Owner,1166000.0,728,0.0,1.1,2016-11-26
5149,Qadim Dhillon,Female,1987-06-09,Raipur,Chhattisgarh,Self-Employed,393000.0,751,0.0,14.4,2020-02-05
